Date,Balanced_PF
2021-03-22 00:00:00-04:00,39389.943005993075
2021-03-23 00:00:00-04:00,39113.51934389832
2021-03-24 00:00:00-04:00,38523.71603644063
2021-03-25 00:00:00-04:00,38652.07864563525
2021-03-26 00:00:00-04:00,38986.53475293506
2021-03-29 00:00:00-04:00,38941.960803309645
2021-03-30 00:00:00-04:00,38681.149847564586
2021-03-31 00:00:00-04:00,39046.8273131861
2021-04-01 00:00:00-04:00,39559.4918331452
2021-04-05 00:00:00-04:00,40322.32139924848
2021-04-06 00:00:00-04:00,40421.52392148626
2021-04-07 00:00:00-04:00,40622.40628050476
2021-04-08 00:00:00-04:00,40976.47574489476
2021-04-09 00:00:00-04:00,41340.0968542276
2021-04-12 00:00:00-04:00,41013.82007892688
2021-04-13 00:00:00-04:00,41306.44771076864
2021-04-14 00:00:00-04:00,41035.16969117582
2021-04-15 00:00:00-04:00,41384.10535784866
2021-04-16 00:00:00-04:00,41486.769701472935
2021-04-19 00:00:00-04:00,41384.508592233164
2021-04-20 00:00:00-04:00,40951.06934146522
2021-04-21 00:00:00-04:00,41209.28957301226
2021-04-22 00:00:00-04:00,40810.87901973222
2021-04-23 00:00:00-04:00,41266.37412107053
2021-04-26 00:00:00-04:00,41293.21806334467
2021-04-27 00:00:00-04:00,41315.23846342219
2021-04-28 00:00:00-04:00,40886.85913158491
2021-04-29 00:00:00-04:00,40808.262728055204
2021-04-30 00:00:00-04:00,40739.977932911264
2021-05-03 00:00:00-04:00,40934.71282788261
2021-05-04 00:00:00-04:00,40047.7121233348
2021-05-05 00:00:00-04:00,39825.80347117451
2021-05-06 00:00:00-04:00,40120.264685506445
2021-05-07 00:00:00-04:00,40568.87746105838
2021-05-10 00:00:00-04:00,40087.03122224099
2021-05-11 00:00:00-04:00,39708.87365885897
2021-05-12 00:00:00-04:00,38741.6717067359
2021-05-13 00:00:00-04:00,39271.92865309162
2021-05-14 00:00:00-04:00,39825.34036835562
2021-05-17 00:00:00-04:00,39445.631849217556
2021-05-18 00:00:00-04:00,39150.34352484977
2021-05-19 00:00:00-04:00,39114.0806150454
2021-05-20 00:00:00-04:00,39695.11425852039
2021-05-21 00:00:00-04:00,39406.82527562485
2021-05-24 00:00:00-04:00,40007.48317914581
2021-05-25 00:00:00-04:00,40248.5917505535
2021-05-26 00:00:00-04:00,40378.451144437735
2021-05-27 00:00:00-04:00,40171.07155905212
2021-05-28 00:00:00-04:00,40032.77431108475
2021-06-01 00:00:00-04:00,39946.67592968367
2021-06-02 00:00:00-04:00,40013.41967461762
2021-06-03 00:00:00-04:00,39778.23058152489
2021-06-04 00:00:00-04:00,40241.87929844304
2021-06-07 00:00:00-04:00,40398.269101658116
2021-06-08 00:00:00-04:00,40356.66973313026
2021-06-09 00:00:00-04:00,40334.243671046795
2021-06-10 00:00:00-04:00,40351.83309376262
2021-06-11 00:00:00-04:00,40471.116672570904
2021-06-14 00:00:00-04:00,40819.777074241276
2021-06-15 00:00:00-04:00,40528.46882128743
2021-06-16 00:00:00-04:00,40476.93005313141
2021-06-17 00:00:00-04:00,40757.88527974485
2021-06-18 00:00:00-04:00,40352.50322341393
2021-06-21 00:00:00-04:00,40855.11530567282
2021-06-22 00:00:00-04:00,41058.49941936562
2021-06-23 00:00:00-04:00,41099.86919074891
2021-06-24 00:00:00-04:00,41262.6724662947
2021-06-25 00:00:00-04:00,41363.08515098535
2021-06-28 00:00:00-04:00,41395.89189971724
2021-06-29 00:00:00-04:00,41506.25346774134
2021-06-30 00:00:00-04:00,41741.1180139821
2021-07-01 00:00:00-04:00,41897.58779123469
2021-07-02 00:00:00-04:00,42455.69586000279
2021-07-06 00:00:00-04:00,42417.13782169331
2021-07-07 00:00:00-04:00,42684.06918015065
2021-07-08 00:00:00-04:00,42398.934297946944
2021-07-09 00:00:00-04:00,42896.544392933945
2021-07-12 00:00:00-04:00,43052.218384012216
2021-07-13 00:00:00-04:00,43156.63439375688
2021-07-14 00:00:00-04:00,43525.08659546845
2021-07-15 00:00:00-04:00,43393.064892023984
2021-07-16 00:00:00-04:00,42970.37414585739
2021-07-19 00:00:00-04:00,42046.42630939826
2021-07-20 00:00:00-04:00,42859.53191963028
2021-07-21 00:00:00-04:00,43018.34803560281
2021-07-22 00:00:00-04:00,43218.61476629802
2021-07-23 00:00:00-04:00,43675.05564878609
2021-07-26 00:00:00-04:00,43947.99204746943
2021-07-27 00:00:00-04:00,43656.18845180209
2021-07-28 00:00:00-04:00,43323.80928470745
2021-07-29 00:00:00-04:00,43406.93647210265
2021-07-30 00:00:00-04:00,43274.42687514423
2021-08-02 00:00:00-04:00,43142.59355824111
2021-08-03 00:00:00-04:00,43388.12122218249
2021-08-04 00:00:00-04:00,43155.957277878166
2021-08-05 00:00:00-04:00,43677.59103232242
2021-08-06 00:00:00-04:00,43601.25363958153
2021-08-09 00:00:00-04:00,43506.190754787334
2021-08-10 00:00:00-04:00,43537.61067515004
2021-08-11 00:00:00-04:00,43683.8890844336
2021-08-12 00:00:00-04:00,44114.92799194382
2021-08-13 00:00:00-04:00,44298.2734315844
2021-08-16 00:00:00-04:00,44533.7251570862
2021-08-17 00:00:00-04:00,44162.97054814907
2021-08-18 00:00:00-04:00,43626.31360714656
2021-08-19 00:00:00-04:00,43902.433008005115
2021-08-20 00:00:00-04:00,44514.228382579575
2021-08-23 00:00:00-04:00,44830.42520421123
2021-08-24 00:00:00-04:00,44823.733783168485
2021-08-25 00:00:00-04:00,44660.87414668315
2021-08-26 00:00:00-04:00,44269.735369997
2021-08-27 00:00:00-04:00,44637.092280152494
2021-08-30 00:00:00-04:00,45231.36457557422
2021-08-31 00:00:00-04:00,45086.32288715026
2021-09-01 00:00:00-04:00,45283.60040888623
2021-09-02 00:00:00-04:00,45348.83679303428
2021-09-03 00:00:00-04:00,45240.7178938506
2021-09-07 00:00:00-04:00,45634.82463318799
2021-09-08 00:00:00-04:00,45503.63838938867
2021-09-09 00:00:00-04:00,45331.52680904032
2021-09-10 00:00:00-04:00,44673.41145041182
2021-09-13 00:00:00-04:00,44987.52556441665
2021-09-14 00:00:00-04:00,44785.07867759169
2021-09-15 00:00:00-04:00,45180.97485697258
2021-09-16 00:00:00-04:00,45054.54217634961
2021-09-17 00:00:00-04:00,44620.1636133069
2021-09-20 00:00:00-04:00,43783.64970063446
2021-09-21 00:00:00-04:00,43587.34505681641
2021-09-22 00:00:00-04:00,44211.13611737511
2021-09-23 00:00:00-04:00,44597.46710450338
2021-09-24 00:00:00-04:00,44666.010288656376
2021-09-27 00:00:00-04:00,44360.8711608124
2021-09-28 00:00:00-04:00,43357.49776559561
2021-09-29 00:00:00-04:00,43416.82302602823
2021-09-30 00:00:00-04:00,42885.61753677848
2021-10-01 00:00:00-04:00,43685.55807258647
2021-10-04 00:00:00-04:00,42889.49720629195
2021-10-05 00:00:00-04:00,43391.51637038312
2021-10-06 00:00:00-04:00,43741.90069124465
2021-10-07 00:00:00-04:00,44029.19404368363
2021-10-08 00:00:00-04:00,43879.87033403687
2021-10-11 00:00:00-04:00,43735.92666165709
2021-10-12 00:00:00-04:00,43578.11763385584
2021-10-13 00:00:00-04:00,43582.70407183682
2021-10-14 00:00:00-04:00,44279.48059019502
2021-10-15 00:00:00-04:00,44520.662990164
2021-10-18 00:00:00-04:00,44510.497732499636
2021-10-19 00:00:00-04:00,44641.95465541833
2021-10-20 00:00:00-04:00,44639.3298445895
2021-10-21 00:00:00-04:00,44772.97630242231
2021-10-22 00:00:00-04:00,44663.07552321338
2021-10-25 00:00:00-04:00,44724.84465238299
2021-10-26 00:00:00-04:00,44951.58247932005
2021-10-27 00:00:00-04:00,45255.70228540094
2021-10-28 00:00:00-04:00,45768.800710155054
2021-10-29 00:00:00-04:00,45776.60369204072
2021-11-01 00:00:00-04:00,45785.26406749402
2021-11-02 00:00:00-04:00,46081.91977232498
2021-11-03 00:00:00-04:00,46411.04557346925
2021-11-04 00:00:00-04:00,46431.61615767469
2021-11-05 00:00:00-04:00,47041.52034396824
2021-11-08 00:00:00-05:00,46860.978318839254
2021-11-09 00:00:00-05:00,46712.628480697924
2021-11-10 00:00:00-05:00,46133.78030892783
2021-11-11 00:00:00-05:00,45612.99901577124
2021-11-12 00:00:00-05:00,45851.60298188166
2021-11-15 00:00:00-05:00,45850.48925173828
2021-11-16 00:00:00-05:00,46018.94599715997
2021-11-17 00:00:00-05:00,46225.268452755
2021-11-18 00:00:00-05:00,46692.29439894652
2021-11-19 00:00:00-05:00,46869.775426609776
2021-11-22 00:00:00-05:00,46786.16841262151
2021-11-23 00:00:00-05:00,46682.0314296667
2021-11-24 00:00:00-05:00,46700.18723447439
2021-11-26 00:00:00-05:00,45213.10761004754
2021-11-29 00:00:00-05:00,45998.477228192525
2021-11-30 00:00:00-05:00,45958.27345975659
2021-12-01 00:00:00-05:00,45631.04860373144
2021-12-02 00:00:00-05:00,45925.0430102807
2021-12-03 00:00:00-05:00,45457.39985160281
2021-12-06 00:00:00-05:00,46444.77433179077
2021-12-07 00:00:00-05:00,47385.07116955986
2021-12-08 00:00:00-05:00,48078.280532194025
2021-12-09 00:00:00-05:00,47946.39949366511
2021-12-10 00:00:00-05:00,48969.52821750757
2021-12-13 00:00:00-05:00,48331.90656983777
2021-12-14 00:00:00-05:00,47687.059186399456
2021-12-15 00:00:00-05:00,48499.986796162855
2021-12-16 00:00:00-05:00,47334.09021496751
2021-12-17 00:00:00-05:00,47152.6851488781
2021-12-20 00:00:00-05:00,46792.915622502085
2021-12-21 00:00:00-05:00,47763.965483893735
2021-12-22 00:00:00-05:00,48509.34214487365
2021-12-23 00:00:00-05:00,48741.989310846795
2021-12-27 00:00:00-05:00,49494.47179213104
2021-12-28 00:00:00-05:00,49458.29725096481
2021-12-29 00:00:00-05:00,49546.68607262689
2021-12-30 00:00:00-05:00,49251.28886349159
2021-12-31 00:00:00-05:00,49043.45795782872
2022-01-03 00:00:00-05:00,49646.327608315696
2022-01-04 00:00:00-05:00,49224.7703348434
2022-01-05 00:00:00-05:00,48149.25286946582
2022-01-06 00:00:00-05:00,47626.54999026599
2022-01-07 00:00:00-05:00,47812.40098909985
2022-01-10 00:00:00-05:00,47626.549854634686
2022-01-11 00:00:00-05:00,47993.760613523256
2022-01-12 00:00:00-05:00,48210.96922119321
2022-01-13 00:00:00-05:00,47241.68356444663
2022-01-14 00:00:00-05:00,47524.26609511734
2022-01-18 00:00:00-05:00,46663.56233808771
2022-01-19 00:00:00-05:00,46458.307023737434
2022-01-20 00:00:00-05:00,46137.850339338285
2022-01-21 00:00:00-05:00,45251.35785509513
2022-01-24 00:00:00-05:00,45107.73548523624
2022-01-25 00:00:00-05:00,44535.279556493544
2022-01-26 00:00:00-05:00,44727.68172856417
2022-01-27 00:00:00-05:00,44703.27873336074
2022-01-28 00:00:00-05:00,46330.299259872925
2022-01-31 00:00:00-05:00,47204.1850302354
2022-02-01 00:00:00-05:00,47263.13847394238
2022-02-02 00:00:00-05:00,47650.799784398856
2022-02-03 00:00:00-05:00,46741.92128208948
2022-02-04 00:00:00-05:00,46693.165589817436
2022-02-07 00:00:00-05:00,46643.53350703755
2022-02-08 00:00:00-05:00,47287.14967852082
2022-02-09 00:00:00-05:00,47945.01696315688
2022-02-10 00:00:00-05:00,47207.32270145645
2022-02-11 00:00:00-05:00,46237.71484674989
2022-02-14 00:00:00-05:00,46282.61224169226
2022-02-15 00:00:00-05:00,47211.6127833314
2022-02-16 00:00:00-05:00,47322.82665439199
2022-02-17 00:00:00-05:00,46458.31343338308
2022-02-18 00:00:00-05:00,46061.755146948926
2022-02-22 00:00:00-05:00,45499.400758647294
2022-02-23 00:00:00-05:00,44446.63230367366
2022-02-24 00:00:00-05:00,45300.27326212698
2022-02-25 00:00:00-05:00,46046.21572133408
2022-02-28 00:00:00-05:00,45854.79554335932
2022-03-01 00:00:00-05:00,44972.91352942956
2022-03-02 00:00:00-05:00,45697.97557331075
2022-03-03 00:00:00-05:00,45297.37875544005
2022-03-04 00:00:00-05:00,44490.83190321255
2022-03-07 00:00:00-05:00,42992.243578384674
2022-03-08 00:00:00-05:00,42372.888526835995
2022-03-09 00:00:00-05:00,43781.08807562862
2022-03-10 00:00:00-05:00,43078.07457060182
2022-03-11 00:00:00-05:00,42257.5226411047
2022-03-14 00:00:00-04:00,41652.114744940445
2022-03-15 00:00:00-04:00,43107.97763192891
2022-03-16 00:00:00-04:00,44160.155346259955
2022-03-17 00:00:00-04:00,44390.956952527406
2022-03-18 00:00:00-04:00,45034.33299334805
2022-03-21 00:00:00-04:00,45070.83301039112
2022-03-22 00:00:00-04:00,45794.66290626987
2022-03-23 00:00:00-04:00,45549.39458558431
2022-03-24 00:00:00-04:00,46262.860240122274
2022-03-25 00:00:00-04:00,46406.49004394649
2022-03-28 00:00:00-04:00,46888.319361998045
2022-03-29 00:00:00-04:00,47745.73055049095
2022-03-30 00:00:00-04:00,47476.60362057376
2022-03-31 00:00:00-04:00,46799.41856603731
2022-04-01 00:00:00-04:00,46911.50698842927
2022-04-04 00:00:00-04:00,47571.081759168184
2022-04-05 00:00:00-04:00,46966.77544166377
2022-04-06 00:00:00-04:00,46021.62785039816
2022-04-07 00:00:00-04:00,46154.26281083201
2022-04-08 00:00:00-04:00,45762.36046286501
2022-04-11 00:00:00-04:00,44792.149606785606
2022-04-12 00:00:00-04:00,44846.06103498296
2022-04-13 00:00:00-04:00,45572.897590211134
2022-04-14 00:00:00-04:00,44633.20244945641
2022-04-18 00:00:00-04:00,44412.9729508857
2022-04-19 00:00:00-04:00,45251.47678581881
2022-04-20 00:00:00-04:00,45201.059680618324
2022-04-21 00:00:00-04:00,44734.482497082514
2022-04-22 00:00:00-04:00,43710.55153957107
2022-04-25 00:00:00-04:00,44251.26722824463
2022-04-26 00:00:00-04:00,42741.0230348832
2022-04-27 00:00:00-04:00,43247.8770148244
2022-04-28 00:00:00-04:00,44492.36744559514
2022-04-29 00:00:00-04:00,42971.82214254444
2022-05-02 00:00:00-04:00,43282.28350913017
2022-05-03 00:00:00-04:00,43195.849287442885
2022-05-04 00:00:00-04:00,44377.42488270817
2022-05-05 00:00:00-04:00,42442.60205282123
2022-05-06 00:00:00-04:00,42241.77003060217
2022-05-09 00:00:00-04:00,40780.38765993848
2022-05-10 00:00:00-04:00,41204.4912640704
2022-05-11 00:00:00-04:00,39761.7562655508
2022-05-12 00:00:00-04:00,38981.69692596689
2022-05-13 00:00:00-04:00,40047.619640001176
2022-05-16 00:00:00-04:00,39880.61630789121
2022-05-17 00:00:00-04:00,40700.54669120092
2022-05-18 00:00:00-04:00,38515.934264464435
2022-05-19 00:00:00-04:00,37819.36100779085
2022-05-20 00:00:00-04:00,37712.665425612104
2022-05-23 00:00:00-04:00,38904.171892495855
2022-05-24 00:00:00-04:00,38300.7275927216
2022-05-25 00:00:00-04:00,38440.46562118694
2022-05-26 00:00:00-04:00,39256.597933624194
2022-05-27 00:00:00-04:00,40529.113510461895
2022-05-31 00:00:00-04:00,40385.44372694971
2022-06-01 00:00:00-04:00,40134.94907173041
2022-06-02 00:00:00-04:00,40715.18455255054
2022-06-03 00:00:00-04:00,39712.66493361695
2022-06-06 00:00:00-04:00,39701.43637873186
2022-06-07 00:00:00-04:00,40197.96523762095
2022-06-08 00:00:00-04:00,39806.097237996466
2022-06-09 00:00:00-04:00,38554.10426160535
2022-06-10 00:00:00-04:00,37168.60387798412
2022-06-13 00:00:00-04:00,35670.94195893823
2022-06-14 00:00:00-04:00,35516.42459535797
2022-06-15 00:00:00-04:00,36101.0590956541
2022-06-16 00:00:00-04:00,35047.58260467287
2022-06-17 00:00:00-04:00,35361.58361699593
2022-06-21 00:00:00-04:00,36204.29450806397
2022-06-22 00:00:00-04:00,36220.13982184203
2022-06-23 00:00:00-04:00,36946.45924368841
2022-06-24 00:00:00-04:00,38132.77455979201
2022-06-27 00:00:00-04:00,37860.66148090063
2022-06-28 00:00:00-04:00,36928.30611337525
2022-06-29 00:00:00-04:00,37147.706756980035
2022-06-30 00:00:00-04:00,36726.732224651605
2022-07-01 00:00:00-04:00,37262.7579022596
2022-07-05 00:00:00-04:00,37686.29438840987
2022-07-06 00:00:00-04:00,37879.88547240729
2022-07-07 00:00:00-04:00,38453.23902716511
2022-07-08 00:00:00-04:00,38344.93162237729
2022-07-11 00:00:00-04:00,37876.39570959133
2022-07-12 00:00:00-04:00,37502.737085780944
2022-07-13 00:00:00-04:00,37415.855755244105
2022-07-14 00:00:00-04:00,37665.41530171147
2022-07-15 00:00:00-04:00,38129.7361656802
2022-07-18 00:00:00-04:00,37705.9378013604
2022-07-19 00:00:00-04:00,38599.06177395385
2022-07-20 00:00:00-04:00,39055.04296915217
2022-07-21 00:00:00-04:00,39303.70984027097
2022-07-22 00:00:00-04:00,39004.62653753804
2022-07-25 00:00:00-04:00,38849.00506868173
2022-07-26 00:00:00-04:00,38273.303925993125
2022-07-27 00:00:00-04:00,39788.35749822401
2022-07-28 00:00:00-04:00,40455.58553739757
2022-07-29 00:00:00-04:00,40813.41100330218
2022-08-01 00:00:00-04:00,40669.56726052129
2022-08-02 00:00:00-04:00,40316.497777823744
2022-08-03 00:00:00-04:00,41664.85762327399
2022-08-04 00:00:00-04:00,41661.16395957838
2022-08-05 00:00:00-04:00,41563.97963982831
2022-08-08 00:00:00-04:00,41549.60734486279
2022-08-09 00:00:00-04:00,41487.715175483594
2022-08-10 00:00:00-04:00,42605.15183244847
2022-08-11 00:00:00-04:00,42585.67104219638
2022-08-12 00:00:00-04:00,43404.50762817458
2022-08-15 00:00:00-04:00,43774.65521196261
2022-08-16 00:00:00-04:00,43890.20789152197
2022-08-17 00:00:00-04:00,43810.68142224394
2022-08-18 00:00:00-04:00,43739.61645087523
2022-08-19 00:00:00-04:00,43111.08163640333
2022-08-22 00:00:00-04:00,42096.76134885095
2022-08-23 00:00:00-04:00,41878.323740157815
2022-08-24 00:00:00-04:00,42036.434353393204
2022-08-25 00:00:00-04:00,42549.96808796287
2022-08-26 00:00:00-04:00,41067.9164118895
2022-08-29 00:00:00-04:00,40661.79381704395
2022-08-30 00:00:00-04:00,40177.23665890563
2022-08-31 00:00:00-04:00,39779.79392465861
2022-09-01 00:00:00-04:00,39914.84689631152
2022-09-02 00:00:00-04:00,39345.362845654454
2022-09-06 00:00:00-04:00,39015.735950534174
2022-09-07 00:00:00-04:00,39643.212041450046
2022-09-08 00:00:00-04:00,39557.02098437662
2022-09-09 00:00:00-04:00,40401.66717615323
2022-09-12 00:00:00-04:00,41260.654885763375
2022-09-13 00:00:00-04:00,39271.60809017427
2022-09-14 00:00:00-04:00,39584.377390210386
2022-09-15 00:00:00-04:00,38958.852849736875
2022-09-16 00:00:00-04:00,38687.797136492874
2022-09-19 00:00:00-04:00,39107.373024377164
2022-09-20 00:00:00-04:00,39140.20290065667
2022-09-21 00:00:00-04:00,38347.549525083225
2022-09-22 00:00:00-04:00,38275.13771200999
2022-09-23 00:00:00-04:00,37668.63560227031
2022-09-26 00:00:00-04:00,37623.81143270214
2022-09-27 00:00:00-04:00,37493.587953667506
2022-09-28 00:00:00-04:00,37685.1700611118
2022-09-29 00:00:00-04:00,36377.648800871546
2022-09-30 00:00:00-04:00,35262.736507525304
2022-10-03 00:00:00-04:00,36230.69265075075
2022-10-04 00:00:00-04:00,37450.15650863093
2022-10-05 00:00:00-04:00,37411.55455657121
2022-10-06 00:00:00-04:00,37074.72376177675
2022-10-07 00:00:00-04:00,35767.1303598678
2022-10-10 00:00:00-04:00,35387.28739317821
2022-10-11 00:00:00-04:00,35011.23607119962
2022-10-12 00:00:00-04:00,35177.05661581219
2022-10-13 00:00:00-04:00,36198.670919244956
2022-10-14 00:00:00-04:00,35335.13932446719
2022-10-17 00:00:00-04:00,36363.83779727662
2022-10-18 00:00:00-04:00,36780.93103139803
2022-10-19 00:00:00-04:00,36708.0591786089
2022-10-20 00:00:00-04:00,36585.12999058788
2022-10-21 00:00:00-04:00,37514.005066055855
2022-10-24 00:00:00-04:00,38002.559451001114
2022-10-25 00:00:00-04:00,38665.73570349658
2022-10-26 00:00:00-04:00,37602.25999054229
2022-10-27 00:00:00-04:00,36918.95853951162
2022-10-28 00:00:00-04:00,38758.578971684896
2022-10-31 00:00:00-04:00,38378.37787554688
2022-11-01 00:00:00-04:00,37864.259118229165
2022-11-02 00:00:00-04:00,36595.36978057022
2022-11-03 00:00:00-04:00,35744.39009179558
2022-11-04 00:00:00-04:00,36178.56408805631
2022-11-07 00:00:00-05:00,36519.65285880379
2022-11-08 00:00:00-05:00,36714.44413008331
2022-11-09 00:00:00-05:00,35468.921772073634
2022-11-10 00:00:00-05:00,38074.65676702334
2022-11-11 00:00:00-05:00,38732.8355251359
2022-11-14 00:00:00-05:00,38310.845004185074
2022-11-15 00:00:00-05:00,38645.34170554383
2022-11-16 00:00:00-05:00,38512.092193598924
2022-11-17 00:00:00-05:00,38478.87879822845
2022-11-18 00:00:00-05:00,38652.440524150195
2022-11-21 00:00:00-05:00,38647.915881290224
2022-11-22 00:00:00-05:00,39009.68495867732
2022-11-23 00:00:00-05:00,39370.73123836177
2022-11-25 00:00:00-05:00,39083.416831599876
2022-11-28 00:00:00-05:00,38247.5999385266
2022-11-29 00:00:00-05:00,37854.39703240559
2022-11-30 00:00:00-05:00,39482.66659860919
2022-12-01 00:00:00-05:00,39566.09154710191
2022-12-02 00:00:00-05:00,39607.46815523411
2022-12-05 00:00:00-05:00,39034.65753330493
2022-12-06 00:00:00-05:00,38232.57680259285
2022-12-07 00:00:00-05:00,37990.019613143784
2022-12-08 00:00:00-05:00,38385.1655156849
2022-12-09 00:00:00-05:00,38226.15110280034
2022-12-12 00:00:00-05:00,38919.676423280485
2022-12-13 00:00:00-05:00,39142.46579462928
2022-12-14 00:00:00-05:00,38905.95553900914
2022-12-15 00:00:00-05:00,37616.44039425037
2022-12-16 00:00:00-05:00,37128.51047228473
2022-12-19 00:00:00-05:00,36484.939902406404
2022-12-20 00:00:00-05:00,36557.33694619742
2022-12-21 00:00:00-05:00,37099.19033640524
2022-12-22 00:00:00-05:00,36413.400394381664
2022-12-23 00:00:00-05:00,36479.78178699274
2022-12-27 00:00:00-05:00,36180.484746774135
2022-12-28 00:00:00-05:00,35444.93661719276
2022-12-29 00:00:00-05:00,36305.86400490012
2022-12-30 00:00:00-05:00,36213.54803962235
